"","무인교통단속카메라관리번호","시도명","시군구명","도로종류","도로노선번호","도로노선명","도로노선방향","소재지도로명주소","소재지지번주소"
"8135","G0738","경상남도","진주시","일반국도","2번","진마대로",2,"경상남도 진주시 이반성면 진마대로2520번길 6","경상남도 진주시 이반성면 길성리 791-2"
"8136","G0739","경상남도","진주시","일반국도","2번","경서대로",1,"","경상남도 진주시 내동면 독산리 386-2"
"8137","G0740","경상남도","김해시","시도","","분성로",1,"경상남도 김해시 분성로 651","경상남도 김해시 안동 159-1"
"8138","G0741","경상남도","김해시","시도","","장유로",1,"경상남도 김해시 장유로 123","경상남도 김해시 부곡동 669-1"
"8139","G0742","경상남도","양산시","일반국도","35번","양산대로",1,"경상남도 양산시 동면 양산대로 272","경상남도 양산시 동면 가산리 828-15"
"8140","G0743","경상남도","진해구","시도","","안골로",1,"경상남도 창원시 진해구 안골로297번길 3","경상남도 창원시 진해구 안골동 370-9"
"8141","G0744","경상남도","통영시","일반국도","14번","남해안대로",1,"경상남도 통영시 도산면 남해안대로 2018-3","경상남도 통영시 도산면 도선리 513-2"
"8142","G0745","경상남도","사천시","일반국도","3번","사천대로",1,"경상남도 사천시 사천읍 진삼로 1317-44","경상남도 사천시 사천읍 사주리 127-2"
"8143","G0746","경상남도","밀양시","일반국도","25번","밀양대로",2,"경상남도 밀양시 밀양대로 2149","경상남도 밀양시 교동 759-3"
"8144","G0747","경상남도","합천군","일반국도","33번","합천대로",1,"","경상남도 합천군 합천읍 합천리 82-2"
"8145","G0748","경상남도","창녕군","일반국도","5번","경남대로",1,"경상남도 창녕군 대합면 경남대로 5275","경상남도 창녕군 대합면 장기리 1008"
"8146","G0749","경상남도","창녕군","일반국도","79번","온천로",1,"경상남도 창녕군 영산면 온천로 99","경상남도 창녕군 영산면 동리 349-1"
"8147","G0750","경상남도","창녕군","일반국도","5번","경남대로",2,"","경상남도 창녕군 계성면 신당리 748-13"
"8148","G0751","경상남도","고성군","지방도","1009번","공단로",2,"경상남도 고성군 고성읍 율대6길 5","경상남도 고성군 고성읍 율대리 187-3"
"8149","G0752","경상남도","하동군","일반국도","19번","섬진강대로",2,"경상남도 하동군 금남면 섬진강대로 731","경상남도 하동군 금남면 덕천리 1051-10"
"8150","G0753","경상남도","남해군","일반국도","19번","남해대로",2,"경상남도 남해군 고현면 남해대로 3487-4","경상남도 남해군 고현면 오곡리 972-12"
"8151","G0754","경상남도","산청군","일반국도","20번","지리산대로",1,"경상남도 산청군 생비량면 지리산대로 4761","경상남도 산청군 생비량면 가계리 813-1"
"8152","G0755","경상남도","함안군","지방도","1021번","삼칠로",1,"경상남도 함안군 칠서면 공단안길 12","경상남도 함안군 칠서면 대치리 364"
"8153","G0756","경상남도","함안군","지방도","1041번","함의로",2,"","경상남도 함안군 대산면 평림리 617-1"
"8154","G0757","경상남도","의령군","일반국도","20번","의령대로",1,"경상남도 의령군 대의면 의령대로 173","경상남도 의령군 대의면 마쌍리 156"
"8155","G0758","경상남도","의령군","일반국도","20번","의령대로",1,"경상남도 의령군 정곡면 의합대로 817","경상남도 의령군 정곡면 죽전리 1549-1"
"8156","G0940","경상남도","함양군","일반국도","26번","육십령로",3,"","경상남도 함양군 안의면 월림리 269-1"
"8157","G0941","경상남도","거창군","일반국도","59번","신차로",3,"경상남도 거창군 신원면 신차로 3481","경상남도 거창군 신원면 구사리 662-4"
"8158","G0177","경상남도","김해시","시도","","테크노밸리길",1,"","경상남도 김해시 진례면 담안리 659-5"
"8159","G0178","경상남도","김해시","시도","","서부로",2,"경상남도 김해시 진례면 테크노밸리로 165","경상남도 김해시 진례면 고모리 1564-8"
"8160","G0179","경상남도","거창군","고속국도","12번","광주대구고속도로",2,"","경상남도 거창군 가조면 도리 298-3"
"8161","G0180","경상남도","거창군","고속국도","12번","광주대구고속도로",2,"","경상남도 거창군 가조면 도리 298-3"
"8162","G0181","경상남도","합천군","고속국도","12번","광주대구고속도로",2,"","경상남도 합천군 야로면 정대리 산 64-3"
"8163","G0182","경상남도","합천군","고속국도","12번","광주대구고속도로",2,"","경상남도 합천군 야로면 정대리 산 64-3"
"8164","G0183","경상남도","진주시","시도","","동진로",2,"경상남도 진주시 동진로 440","경상남도 진주시 충무공동 13"
"8165","G0184","경상남도","진주시","시도","","동진로",1,"경상남도 진주시 동진로 440","경상남도 진주시 충무공동 13"
"8166","G0185","경상남도","김해시","시도","","대청로",1,"경상남도 김해시 월산로 139","경상남도 김해시 부곡동 802-6"
"8167","G0186","경상남도","김해시","시도","","부곡로",2,"경상남도 김해시 월산로 162","경상남도 김해시 부곡동 801-11"
"8168","G0187","경상남도","김해시","지방도","1020번","칠산로",1,"경상남도 김해시 칠산로 333","경상남도 김해시 화목동 391-3"
"8169","G0188","경상남도","거창군","일반국도","24번","거함대로",2,"경상남도 거창군 거창읍 거함대로 3106","경상남도 거창군 거창읍 송정리 479-20"
"8170","G0189","경상남도","고성군","일반국도","77번","남일로",3,"경상남도 고성군 하이면 남일로 397","경상남도 고성군 하이면 덕호리 446-2"
"8171","G0190","경상남도","사천시","시도","","삼천포대교로",3,"경상남도 사천시 삼천포대교로 856-3","경상남도 사천시 송포동 346-7"
"8172","G0191","경상남도","사천시","일반국도","3번","사천대로",1,"","경상남도 사천시 송포동 755-4"
"8173","G0192","경상남도","마산합포구","시도","","가포로",2,"경상남도 창원시 마산합포구 가포로 215","경상남도 창원시 마산합포구 가포동 588-2"
"8174","G0308","경상남도","마산회원구","일반국도","14번","3.15대로",1,"","경상남도 창원시 마산회원구 구암동 815-2"
"8175","G0309","경상남도","마산회원구","일반국도","5번","경남대로",2,"경상남도 창원시 마산회원구 내서읍 삼계로 1","경상남도 창원시 마산회원구 내서읍 삼계리 130"
"8176","G0310","경상남도","양산시","시도","","황산로",1,"경상남도 양산시 물금읍 가촌새터2길 29","경상남도 양산시 물금읍 가촌리 482-2"
"8177","G0311","경상남도","합천군","일반국도","33번","합천대로",2,"경상남도 합천군 합천읍 옥산로 134","경상남도 합천군 합천읍 합천리 82-2"
"8178","G0312","경상남도","진해구","시도","","신항동로",1,"경상남도 창원시 진해구 신항동로 134","경상남도 창원시 진해구 용원동 1341-11"
"8179","G0313","경상남도","양산시","일반국도","35번","양산대로",2,"경상남도 양산시 신기강변1길 11","경상남도 양산시 신기동 652-13"
"8180","G0314","경상남도","양산시","일반국도","35번","양산대로",1,"경상남도 양산시 신기강변1길 11","경상남도 양산시 신기동 511-4"
"8181","G0315","경상남도","양산시","일반국도","35번","양산대로",3,"경상남도 양산시 하북면 양산대로 2075","경상남도 양산시 하북면 백록리 1253-18"
"8182","G0316","경상남도","의령군","일반국도","20번","부자대로",2,"경상남도 의령군 용덕면 소상로 504","경상남도 의령군 용덕면 정동리 535-12"
"8183","F9805","경상남도","통영시","일반국도","77번","안정로",1,"경상남도 창원시 성산구 창원대로 1024","경상남도 통영시 광도면 안정리 408-2"
"8184","F9806","경상남도","통영시","지방도","67번","여황로",2,"경상남도 통영시 여황로 78","경상남도 통영시 당동 232"
"8185","F9807","경상남도","통영시","지방도","67번","통영터널로",1,"","경상남도 통영시 명정동 831"
"8186","F9808","경상남도","고성군","군도","","거류로",2,"경상남도 고성군 동해면 거류로 946","경상남도 고성군 동해면 외곡리 938-2"
"8187","F9809","경상남도","함양군","지방도","1001번","함양남서로",2,"","경상남도 함양군 병곡면 옥계리 100-4"
"8188","F9810","경상남도","함양군","지방도","1001번","함양남서로",1,"","경상남도 함양군 병곡면 도천리 886-1"
"8189","F9811","경상남도","의창구","고속국도","10번","남해고속도로",1,"","경상남도 창원시 의창구 북면 외감리 554"
"8190","F9812","경상남도","의창구","고속국도","10번","남해고속도로",1,"","경상남도 창원시 의창구 북면 외감리 554"
"8191","F9813","경상남도","함안군","고속국도","10번","남해고속도로",1,"","경상남도 함안군 칠원읍 용정리 483-3"
"8192","F9814","경상남도","함안군","고속국도","10번","남해고속도로",1,"","경상남도 함안군 칠원읍 용정리 483-3"
"8193","G0084","경상남도","양산시","지방도","1028번","웅상대로",1,"경상남도 양산시 웅상대로 1510","경상남도 양산시 용당동 730-1"
"8194","G0085","경상남도","양산시","시도","","황산로",2,"경상남도 양산시 물금읍 황산로 667","경상남도 양산시 물금읍 범어리 2763"
"8195","G0086","경상남도","양산시","시도","","황산로",2,"경상남도 양산시 물금읍 황산로 501","경상남도 양산시 물금읍 가촌리 1279-1"
"8196","G0087","경상남도","거창군","일반국도","24번","영서로",1,"경상남도 거창군 남하면 산포1길 3","경상남도 거창군 남하면 무릉리 519-3"
"8197","G0088","경상남도","거창군","군도","","창동로",1,"경상남도 거창군 거창읍 거함대로5길 73","경상남도 거창군 거창읍 대평리 946-2"
"8198","G0089","경상남도","거창군","지방도","1084번","가조가야로",1,"","경상남도 거창군 남하면 둔마리 1155-6"
"8199","G0090","경상남도","김해시","시도","","진영로",3,"경상남도 김해시 진영읍 진영로 288","경상남도 김해시 진영읍 여래리 218-3"
"8200","G0091","경상남도","거창군","일반국도","24번","거함대로",3,"경상남도 거창군 거창읍 거함대로 3419","경상남도 거창군 거창읍 정장리 286-1"
"8201","G0092","경상남도","합천군","군도","","합천호수로",2,"경상남도 합천군 용주면 합천호수로 1331","경상남도 합천군 용주면 월평리 970-62"
"8202","G0093","경상남도","고성군","지방도","1010번","동해로",2,"경상남도 고성군 거류면 동해로 690","경상남도 고성군 거류면 감서리 1259-5"
"8203","G0094","경상남도","김해시","일반국도","58번","금관대로",2,"경상남도 김해시 금관대로 688","경상남도 김해시 내덕동 397-12"
"8204","G0095","경상남도","김해시","일반국도","58번","금관대로",1,"경상남도 김해시 금관대로 688","경상남도 김해시 내덕동 257-2"
"8205","G0096","경상남도","김해시","시도","","장유로",2,"경상남도 김해시 장유로 554-2","경상남도 김해시 신문동 773-1"
"8206","G0097","경상남도","고성군","일반국도","77번","안정로",1,"경상남도 고성군 거류면 안정로 1228","경상남도 고성군 거류면 신용리 829-2"
"8207","G0175","경상남도","마산회원구","시도","","팔용로",1,"경상남도 창원시 마산회원구 팔용로 158","경상남도 창원시 마산회원구 합성동 50-3"
"8208","G0176","경상남도","김해시","시도","","장유로334번길",1,"경상남도 김해시 장유로334번길 66","경상남도 김해시 삼문동 1265-26"
"8209","G6508","경상남도","산청군","일반국도","59번","친환경로",1,"","경상남도 산청군 삼장면 대포리 25-3"
"8210","G6509","경상남도","김해시","시도","","반룡로",1,"경상남도 김해시 장유로 360","경상남도 김해시 신문동 520-5"
"8211","G6510","경상남도","거제시","지방도","1018번","거제중앙로",2,"경상남도 거제시 거제중앙로 1677","경상남도 거제시 상동동 257-3"
"8212","G6511","경상남도","거제시","시도","","거제대로",2,"경상남도 거제시 거제대로 3805","경상남도 거제시 옥포동 557"
"8213","G6512","경상남도","거제시","지방도","58번","거가대로",2,"","경상남도 거제시 장목면 관포리 산 113-4"
"8214","G6513","경상남도","거제시","지방도","1018번","거제대로",2,"","경상남도 거제시 연초면 연사리 1256-8"
